id,smilesRXN,c1,c2,c3,c4,r1,r2,r3,r4,s1,s2,s3,s4,y1
132,C#CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)\C=C\C1=CC=CC=C1,865-47-4,736928-75-9,,,75-09-2,,,,109-99-9,,,,90
133,CC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,25015-63-8,1847470-87-4,,,7782-44-7,,,,5614-37-9,,,,96
134,CC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1847470-86-3,,,,7782-44-7,,,,5614-37-9,,,,95
135,CCC\C=C\CCC.CC1(C)OBOC1(C)C>>CCCCCCCCB1OC(C)(C)C(C)(C)O1,1459797-98-8,,,,7782-44-7,,,,,,,,96
136,CCC\C=C\CCC.CC1(C)OBOC1(C)C>>CCCCCCCCB1OC(C)(C)C(C)(C)O1,2222868-47-3,,,,,,,,1076-43-3,,,,96
137,CCC\C=C\CCC.CC1(C)OBOC1(C)C>>CCCCCCCCB1OC(C)(C)C(C)(C)O1,2180965-73-3,,,,292-64-8,17979-81-6,,,109-99-9,,,,95
138,C1CCC\C=C/CC1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C1CCCCCCC1,1459797-98-8,,,,7782-44-7,,,,,,,,96
139,C1CCC\C=C/CC1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C1CCCCCCC1,1459797-98-8,,,,,,,,,,,,96
140,CC(C)(Cl)Cl.CC(=C)\C=C/CB1OC(C)(C)C(C)(C)O1>>CC1(C)CC1(C)\C=C/CB1OC(C)(C)C(C)(C)O1,2247831-11-2,,,,7440-66-6,7699-45-8,,,109-99-9,,,,96
141,CC1(C)OBOC1(C)C.COC1=CC=C(C=NCC=C)C=C1>>COC1=CC=C(CN(CCCB2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,2222868-47-3,,,,,,,,1076-43-3,,,,96
142,CC\C=C/CC.CC1(C)OBOC1(C)C>>CCCCCCB1OC(C)(C)C(C)(C)O1,2222868-47-3,,,,,,,,1076-43-3,,,,96
143,C=CCOC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCOC2=CC=CC=C2)OC1(C)C,1863906-70-0,,,,,,,,1076-43-3,,,,96
144,FC(F)(F)C1=C(C=CC=C1)C(F)(F)F.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC(=C(C=C1)C(F)(F)F)C(F)(F)F,17979-81-6,2094503-97-4,,,110-83-8,,,,109-99-9,,,,96
145,C#CCCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,17979-81-6,1632280-01-3,,,7782-44-7,,,,109-99-9,,,,96
146,CC1(C)OBOC1(C)C.CC(C)CC1=CC=C(C=C1)C(C)=C>>CC(C)CC1=CC=C(C=C1)[C@@H](C)CB1OC(C)(C)C(C)(C)O1,1632280-01-3,,,,17979-81-6,,,,60-29-7,109-99-9,,,96
147,CC(=C)C1=C(C)C=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=C(C)C=CC=C1,1632280-07-9,,,,17979-81-6,,,,109-99-9,,,,96
148,CC(=C)C1=C(C)C=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=C(C)C=CC=C1,1877348-67-8,,,,7782-44-7,,,,109-99-9,,,,94
149,CC(=C)C1=C(C)C=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=C(C)C=CC=C1,1877348-67-8,,,,7782-44-7,,,,,,,,94
150,CC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1632280-07-9,,,,17979-81-6,,,,109-99-9,,,,96
151,CC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1877348-67-8,,,,7782-44-7,,,,109-99-9,,,,95
152,CC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1877348-67-8,,,,7782-44-7,,,,,,,,95
153,CC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,865-48-5,1632280-01-3,,,,,,,109-99-9,,,,95
154,CC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1632280-08-0,,,,17979-81-6,7782-44-7,,,109-99-9,,,,91
155,CC1(C)OBOC1(C)C.COC(=O)C1=CC=C(C=C1)C#CC(=O)N(C)CC(C)=C>>COC(=O)C1=CC=C(\C=C2/C(=O)N(C)C[C@]2(C)CB2OC(C)(C)C(C)(C)O2)C=C1,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,95
156,BrC1CCCC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1CCCC=C1,26305-75-9,181422-81-1,,,141-52-6,7782-44-7,,,1634-04-4,,,,95
157,CC(=C)C=C.CC(=C)C#CB1OC(C)(C)C(C)(C)O1>>CC(=C)C1=C(CC(C)=CC1)B1OC(C)(C)C(C)(C)O1,7440-66-6,10139-47-6,34775-49-0,,,,,,75-09-2,,,,95
158,CC(=C)C=C.CC(=C)C#CB1OC(C)(C)C(C)(C)O1>>CC(=C)C1=C(CC(C)=CC1)B1OC(C)(C)C(C)(C)O1,7440-66-6,10139-47-6,34775-49-0,,,,,,75-09-2,,,,91
159,CC(=C)C=C.CC(=C)C#CB1OC(C)(C)C(C)(C)O1>>CC(=C)C1=C(CC(C)=CC1)B1OC(C)(C)C(C)(C)O1,7440-66-6,10139-47-6,16997-64-1,,,,,,75-09-2,,,,90
160,CC1(C)OBOC1(C)C.CC1(C)OB(OC1(C)C)C1=CC2=CC=CC=C2C1>>[H][C@@]1(CC2=CC=CC=C2[C@]1([H])B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,1641581-58-9,,,,7782-44-7,,,,109-99-9,,,,95
161,C(=C\C1=CC=CC=C1)\C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CC1=CC=CC=C1)C1=CC=CC=C1,865-47-4,736928-75-9,,,7782-44-7,,,,109-99-9,75-09-2,,,95
162,CCCCC#C.CC1(C)OBOC1(C)C>>CCCC\C=C\B1OC(C)(C)C(C)(C)O1,865-47-4,736928-75-9,,,75-09-2,,,,109-99-9,,,,95
163,CCCCCCCC=C.CC1(C)OBOC1(C)C>>CCCCCCCCCB1OC(C)(C)C(C)(C)O1,1600527-17-0,,,,17979-81-6,7782-44-7,,,109-99-9,,,,95
164,CC(C)CCC=C.CC1(C)OBOC1(C)C>>CC(C)CCCB1OC(C)(C)C(C)(C)O1,17979-81-6,1600527-17-0,,,,,,,109-99-9,,,,95
165,CCCCCCCCC=C.CC1(C)OBOC1(C)C>>CCCCCCCCCB1OC(C)(C)C(C)(C)O1,17979-81-6,1600527-17-0,,,,,,,109-99-9,,,,95
166,FC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=C(F)C=CC=C1,1578190-27-8,,,,,,,,,,,,95
167,COC1=CC2=C(C=C1)C=C(C=C)C=C2.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC2=C(C=C1)C=C(CC(B1OC(C)(C)C(C)(C)O1)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)C=C2,17979-81-6,1600527-14-7,,,7782-44-7,,,,109-66-0,109-99-9,,,95
169,CCC\C=C\CCC.B1NC2=CC=CC=C2N1>>CCCCCCCCB1NC2=CC=CC=C2N1,1459797-98-8,,,,,,,,1076-43-3,,,,95
170,CCC\C=C/CCC.CC1(C)OBOC1(C)C>>CCCCCCCCB1OC(C)(C)C(C)(C)O1,1459797-98-8,,,,7782-44-7,,,,,,,,95
171,CCC=C(C)C.B1NC2=CC=CC=C2N1>>CC(C)CCCB1NC2=CC=CC=C2N1,1459797-98-8,,,,,,,,1076-43-3,,,,95
172,CC(C)CC=C.B1NC2=CC=CC=C2N1>>CC(C)CCCB1NC2=CC=CC=C2N1,1459797-98-8,,,,,,,,1076-43-3,,,,95
173,C1=CC=C(C=C1)C#CC1=CC=CC=C1.CC1(C)OB(OC1(C)C)C=C>>CC1(C)OB(OC1(C)C)[C@H]1CC(=C1C1=CC=CC=C1)C1=CC=CC=C1,79060-88-1,2378121-39-0,,,7440-66-6,60-29-7,,,108-88-3,,,,95
174,C=CCC#N.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC#N)OC1(C)C,2222868-47-3,,,,,,,,1076-43-3,,,,95
175,CC1(C)OBOC1(C)C.CC(C)(C)C1=CC=C(C=NCC=C)C=C1>>CC(C)(C)C1=CC=C(C=NCCCB2OC(C)(C)C(C)(C)O2)C=C1,2222868-47-3,,,,,,,,1076-43-3,,,,95
176,CC1(C)OBOC1(C)C.C=CCN=CC1CCCCC1>>CC1(C)OB(CCCN=CC2CCCCC2)OC1(C)C,2222868-47-3,,,,,,,,1076-43-3,,,,95
177,CC(=C)C1=CC=C(F)C=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C(F)C=C1,1632280-07-9,,,,17979-81-6,,,,109-99-9,,,,95
178,CC(=C)C1=CC=C(F)C=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C(F)C=C1,1877348-67-8,,,,7782-44-7,,,,,,,,95
179,CC(=C)C1=CC=C(F)C=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C(F)C=C1,1877348-67-8,,,,7782-44-7,,,,109-99-9,,,,95
180,CCCC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CCC[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1877348-67-8,,,,7782-44-7,,,,109-99-9,,,,95
181,C=CCC1CCCCC1=O.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2CCCCC2=O)OC1(C)C,1863906-70-0,,,,,,,,1076-43-3,,,,95
182,C=CCC1CCCCC1=O.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2CCCCC2=O)OC1(C)C,17979-81-6,1600527-17-0,,,7782-44-7,,,,108-88-3,109-99-9,,,92
183,C=CCC1CCCCC1=O.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2CCCCC2=O)OC1(C)C,1600527-17-0,,,,17979-81-6,7782-44-7,,,109-99-9,,,,92
184,BrC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC=C1,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,95
185,CC(C)CCC#C.CC1(C)OBOC1(C)C>>CC(C)CCCC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,17979-81-6,1632280-01-3,,,7782-44-7,,,,109-99-9,,,,95
186,CC1(C)OBOC1(C)C.COC1=CC2=C(C=C1)C=C(C=C2)C(C)=C>>COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)CB1OC(C)(C)C(C)(C)O1,1632299-28-5,,,,917-54-4,,,,109-99-9,462-95-3,,,95
187,CC1(C)OBOC1(C)C.COC1=CC2=C(C=C1)C=C(C=C2)C(C)=C>>COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)CB1OC(C)(C)C(C)(C)O1,1632299-28-5,,,,917-54-4,,,,109-99-9,110-71-4,,,95
189,CC1(C)OBOC1(C)C.CC1=CC=C(C=C1)[S](=O)(=O)N(CC=C)CC#CC1=CC=CC=C1>>CC1=CC=C(C=C1)[S](=O)(=O)N1CC(CB2OC(C)(C)C(C)(C)O2)\C(C1)=C\C1=CC=CC=C1,1632280-08-0,,,,17979-81-6,60-29-7,,,108-88-3,109-99-9,,,95
190,CC\C=C\CC.CC1(C)OBOC1(C)C>>CCCCCCB1OC(C)(C)C(C)(C)O1,865-48-5,2564747-02-8,,,,,,,109-99-9,,,,95
192,CC1(C)OBOC1(C)C.COC(=O)C1=CC=C(C=C1)C#CC1=C(C=CC=C1)N(C)C(=O)C(C)=C>>COC(=O)C1=CC=C(\C=C2/C3=CC=CC=C3N(C)C(=O)[C@@]2(C)CB2OC(C)(C)C(C)(C)O2)C=C1,14024-48-7,824395-67-7,,,,,,,108-88-3,,,,94
193,CC1(C)OBOC1(C)C.CN(C(=O)C(C)=C)C1=C(C=CC=C1)C#CC1=CC=C(C=C1)C(F)(F)F>>CN1C(=O)[C@@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=C(C=C2)C(F)(F)F)C2=CC=CC=C12,14024-48-7,824395-67-7,,,,,,,108-88-3,,,,94
195,CN(C)C(=O)CCC=C.CC1(C)OBOC1(C)C>>CN(C)C(=O)CCCCB1OC(C)(C)C(C)(C)O1,17979-81-6,1600527-17-0,,,7782-44-7,,,,108-88-3,109-99-9,,,94
196,CN(C)C(=O)CCC=C.CC1(C)OBOC1(C)C>>CN(C)C(=O)CCCCB1OC(C)(C)C(C)(C)O1,1600527-17-0,,,,17979-81-6,7782-44-7,,,109-99-9,,,,87
197,CC(=C)CCC=C.CC1(C)OBOC1(C)C>>CC(=C)CCCCB1OC(C)(C)C(C)(C)O1,17979-81-6,1600527-17-0,,,7782-44-7,,,,108-88-3,109-99-9,,,94
198,CC(=C)CCC=C.CC1(C)OBOC1(C)C>>CC(=C)CCCCB1OC(C)(C)C(C)(C)O1,1600527-17-0,,,,17979-81-6,7782-44-7,,,109-99-9,,,,94
199,CCCCC(C)=C.CC1(C)OBOC1(C)C>>CC(=C)CCCCB1OC(C)(C)C(C)(C)O1,17979-81-6,1600527-17-0,,,,,,,109-99-9,,,,94
200,CC(C)(C)C1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(C)(C)C1=CC=C(CC(B2OC(C)(C)C(C)(C)O2)(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,17979-81-6,1600527-14-7,,,7782-44-7,,,,109-66-0,109-99-9,,,94
201,CC1=CC(C=C)=C(C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1=CC(CC(B2OC(C)(C)C(C)(C)O2)(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)=C(C)C=C1,17979-81-6,1600527-14-7,,,7782-44-7,,,,109-66-0,109-99-9,,,94
202,C=CC1=CC=C(C=C1)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CC1=CC=C(C=C1)C1=CC=CC=C1)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,17979-81-6,1600527-14-7,,,7782-44-7,,,,109-66-0,109-99-9,,,94
203,FC1=C(C=C)C=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CC1=C(F)C=CC=C1)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,17979-81-6,1600527-14-7,,,7782-44-7,,,,109-66-0,109-99-9,,,94
204,FC1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CC1=CC=C(F)C=C1)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,17979-81-6,1600527-14-7,,,7782-44-7,,,,109-66-0,109-99-9,,,94
205,CC1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1=CC=C(CC(B2OC(C)(C)C(C)(C)O2)(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,17979-81-6,1600527-14-7,,,7782-44-7,,,,109-66-0,109-99-9,,,94
206,C#CCC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=CCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,1234351-63-3,,,,,,,,109-99-9,,,,94
208,CC1=CC=C(C=C1)[Si](C)(C)C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CC2=CC=C(C=C2)[Si](C)(C)C)OC1(C)C,25015-63-8,1847470-87-4,,,7782-44-7,121-44-8,7631-86-9,,5614-37-9,,,,94
209,CC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC1=CC=C(CCB2OC(C)(C)C(C)(C)O2)C=C1,2173036-40-1,22560-21-0,,,,,,,109-99-9,,,,94
210,CC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC1=CC=C(CCB2OC(C)(C)C(C)(C)O2)C=C1,1600527-17-0,,,,17979-81-6,7782-44-7,,,109-99-9,,,,93
211,CC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC1=CC=C(CCB2OC(C)(C)C(C)(C)O2)C=C1,17979-81-6,1600527-17-0,,,7782-44-7,,,,108-88-3,109-99-9,,,93
212,CC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC1=CC=C(CCB2OC(C)(C)C(C)(C)O2)C=C1,17979-81-6,1600527-17-0,,,,,,,109-99-9,,,,93
213,CC1(C)OBOC1(C)C.C=C([SiH](C1=CC=CC=C1)C1=CC=CC=C1)C1=CSC=C1>>CC(B1OC(C)(C)C(C)(C)O1)([SiH](C1=CC=CC=C1)C1=CC=CC=C1)C1=CSC=C1,207129-97-3,17979-81-6,,,7782-44-7,,,,109-99-9,,,,94
214,CC1(C)OBOC1(C)C.FC1=CC=C(C=NCC=C)C=C1>>CC1(C)OB(CCCN(CC2=CC=C(F)C=C2)B2OC(C)(C)C(C)(C)O2)OC1(C)C,2222868-47-3,,,,,,,,1076-43-3,,,,94
215,CC1(C)OBOC1(C)C.CC1=CC=C(C=NCC=C)C=C1>>CC1=CC=C(C=NCCCB2OC(C)(C)C(C)(C)O2)C=C1,2222868-47-3,,,,,,,,1076-43-3,,,,94
216,FC(F)(F)C1=CC(=CC=C1)C(F)(F)F.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,17979-81-6,2094503-97-4,,,110-83-8,,,,109-99-9,,,,94
217,CCCCC#CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CCCCC[C@@H](B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,2140175-28-4,,,,1333-74-0,1907-33-1,,,60-29-7,109-99-9,,,94
218,CC1(C)OBOC1(C)C.CCC1=CC=C(C=C1)C#C>>CCC1=CC=C(CC(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,17979-81-6,1632280-01-3,,,7782-44-7,,,,109-99-9,,,,94
220,CC1(C)OBOC1(C)C.COC1=CC=C(C=C1)C#CC1=C(C=CC=C1)N(C)C(=O)C(C)=C>>COC1=CC=C(\C=C2/C3=CC=CC=C3N(C)C(=O)[C@@]2(C)CB2OC(C)(C)C(C)(C)O2)C=C1,14024-48-7,824395-67-7,,,,,,,108-88-3,,,,93
221,CC1(C)OBOC1(C)C.COCN(C(=O)C(C)=C)C1=C(C=CC=C1)C#CC1=CC=CC=C1>>COCN1C(=O)[C@@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=CC=C2)C2=CC=CC=C12,14024-48-7,824395-67-7,,,,,,,108-88-3,,,,93
223,CC1=CC(C=C)=C(C)C=C1.CC1(C)OBOC1(C)C>>CC1=CC(CCB2OC(C)(C)C(C)(C)O2)=C(C)C=C1,17979-81-6,1600527-17-0,,,7782-44-7,,,,108-88-3,109-99-9,,,93
224,CC1=CC(C=C)=C(C)C=C1.CC1(C)OBOC1(C)C>>CC1=CC(CCB2OC(C)(C)C(C)(C)O2)=C(C)C=C1,1600527-17-0,,,,17979-81-6,7782-44-7,,,109-99-9,,,,93
225,C=CC1=CC2=C(C=CC=C2)C=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2=CC3=C(C=CC=C3)C=C2)OC1(C)C,1600527-17-0,,,,17979-81-6,7782-44-7,,,109-99-9,,,,93
226,C=CC1=CC2=C(C=CC=C2)C=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2=CC3=C(C=CC=C3)C=C2)OC1(C)C,17979-81-6,1600527-17-0,,,,,,,109-99-9,,,,93
227,C=CC1=CC2=C(C=CC=C2)C=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2=CC3=C(C=CC=C3)C=C2)OC1(C)C,17979-81-6,1600527-17-0,,,7782-44-7,,,,108-88-3,109-99-9,,,93
228,CC1(C)OBOC1(C)C.CC(C)(C)OC1=CC=C(C=C)C=C1>>CC(C)(C)OC1=CC=C(CCB2OC(C)(C)C(C)(C)O2)C=C1,1600527-17-0,,,,17979-81-6,7782-44-7,,,109-99-9,,,,93
229,CC1(C)OBOC1(C)C.CC(C)(C)OC1=CC=C(C=C)C=C1>>CC(C)(C)OC1=CC=C(CCB2OC(C)(C)C(C)(C)O2)C=C1,17979-81-6,1600527-17-0,,,7782-44-7,,,,108-88-3,109-99-9,,,93
230,CC(C)(C)C1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(C)(C)C1=CC=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=C1,17979-81-6,1600527-14-7,,,13400-13-0,7782-44-7,,,68-12-2,109-99-9,,,93
231,C=CC1=CC2=C(C=CC=C2)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CC1=CC2=C(C=CC=C2)C=C1)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,17979-81-6,1600527-14-7,,,7782-44-7,,,,109-66-0,109-99-9,,,93
232,CC(C)CC#C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(C)CC=C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,1234351-63-3,,,,,,,,109-99-9,,,,93
233,CCCCC=C.CC1(C)OBOC1(C)C>>CCCC\C=C\B1OC(C)(C)C(C)(C)O1,2097731-28-5,,,,,,,,,,,,93
234,CN(C)[S](=O)(=O)C1=CC=C(F)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CN(C)[S](=O)(=O)C1=CC(B2OC(C)(C)C(C)(C)O2)=C(F)C(=C1)B1OC(C)(C)C(C)(C)O1,1978314-72-5,,,,,,,,109-99-9,,,,93
235,CCC(=C)CC.B1NC2=CC=CC=C2N1>>CCC(C)CCB1NC2=CC=CC=C2N1,1459797-98-8,,,,,,,,1076-43-3,,,,93
237,CC1(C)OBOC1(C)C.CC(C)(C)C1=CC=C(C=NCC=C)C=C1>>CC(C)(C)C1=CC=C(CN(CCCB2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,2222868-47-3,,,,,,,,1076-43-3,,,,93
238,CC1(C)OBOC1(C)C.COC1=CC=C(C=NCC=C)C=C1>>COC1=CC=C(C=NCCCB2OC(C)(C)C(C)(C)O2)C=C1,2222868-47-3,,,,,,,,1076-43-3,,,,93
239,COCC=C.CC1(C)OBOC1(C)C>>COCCCB1OC(C)(C)C(C)(C)O1,2222868-47-3,,,,,,,,1076-43-3,,,,93
240,CC1(C)OBOC1(C)C.CC(=C)C1=CC=C2OCOC2=C1>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C2OCOC2=C1,1877348-67-8,,,,7782-44-7,,,,,,,,93
241,CC1(C)OBOC1(C)C.CC(=C)C1=CC=C2OCOC2=C1>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C2OCOC2=C1,1877348-67-8,,,,7782-44-7,,,,109-99-9,,,,93
242,CC1(C)OBOC1(C)C.COC1=CC2=C(C=C1)C=C(C=C2)C(C)=C>>COC1=CC2=C(C=C1)C=C(C=C2)[C@@H](C)CB1OC(C)(C)C(C)(C)O1,1877348-67-8,,,,7782-44-7,,,,,,,,93
243,CC1(C)OBOC1(C)C.COC1=CC2=C(C=C1)C=C(C=C2)C(C)=C>>COC1=CC2=C(C=C1)C=C(C=C2)[C@@H](C)CB1OC(C)(C)C(C)(C)O1,1877348-67-8,,,,7782-44-7,,,,109-99-9,,,,93
244,CC1(C)OBOC1(C)C.COC1=CC2=C(C=C1)C=C(C=C2)C(C)=C>>COC1=CC2=C(C=C1)C=C(C=C2)[C@@H](C)CB1OC(C)(C)C(C)(C)O1,1632280-07-9,,,,17979-81-6,,,,108-88-3,109-99-9,,,91
245,CC(=C)C1=CC2=C(C=CC=C2)C=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC2=C(C=CC=C2)C=C1,1877348-67-8,,,,7782-44-7,,,,,,,,93
246,CC(=C)C1=CC2=C(C=CC=C2)C=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC2=C(C=CC=C2)C=C1,1877348-67-8,,,,7782-44-7,,,,109-99-9,,,,93
247,CC(=C)C1=CC2=C(C=CC=C2)C=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC2=C(C=CC=C2)C=C1,1632280-07-9,,,,17979-81-6,,,,108-88-3,109-99-9,,,91
248,C=CCNC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCNC2=CC=CC=C2)OC1(C)C,1863906-70-0,,,,,,,,1076-43-3,,,,93
249,C=CCNC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCNC2=CC=CC=C2)OC1(C)C,2222868-47-3,,,,,,,,1076-43-3,,,,91
250,FC1=CC=CC(=C1)C(F)(F)F.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC(=CC(F)=C1)C(F)(F)F,17979-81-6,2094503-97-4,,,110-83-8,,,,109-99-9,,,,93
251,CC1(C)OBOC1(C)C.ClCCCCC#C>>CC1(C)OB(OC1(C)C)\C=C\CCCCCl,6737-42-4,14024-48-7,,,,,,,75-05-8,,,,92
252,CC1(C)OBOC1(C)C.CC(=C)CN(CC1=CC=CC=C1)C(=O)C#CC1=CC=CC=C1>>CC1(C)OB(C[C@@]2(C)CN(CC3=CC=CC=C3)C(=O)\C2=C/C2=CC=CC=C2)OC1(C)C,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,92
