"id","smilesRXN","c1","c2","c3","c4","c5","r1","r2","r3","r4","r5","r6","r7","s1","s2","s3","s4","s5","y1"
62,"COC1=CC=C(Cl)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]",NA,NA,NA,"CCOC(=O)C(C(=O)OCC)NC(=O)C",NA,NA,NA,NA,NA,NA,"CO",NA,NA,NA,NA,97
63,"COC1=CC=C(Cl)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","CP(C)C.CP(C)C.Cl[Ni]Cl",NA,NA,NA,NA,"[F-].[Cs+]",NA,NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,93
64,"ClC1=CN=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CN=CC=C1","C1=CN([C-2](N1C2CCCCC2)=[Ni+4]3(=[C-2]4N(C=CN4C5CCCCC5)C6CCCCC6)[CH]=7CC[CH]8=[CH](CC[CH]73)[Ni+4]8(=[C-2]9N(C=CN9C%10CCCCC%10)C%11CCCCC%11)=[C-2]%12N(C=CN%12C%13CCCCC%13)C%14CCCCC%14)C%15CCCCC%15",NA,NA,NA,NA,"CC(=O)[O-].[Na+]",NA,NA,NA,NA,NA,NA,"CC1CCCCC1",NA,NA,NA,NA,99
65,"C=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1","CC(C)(C)[O-].[K+]","[Cl-][Ni+4]([Cl-])(=[C-2]1N(C=CN1C=2C(=CC(=CC2C)C)C)C=3C(=CC(=CC3C)C)C)[P](C4CCCCC4)(C5CCCCC5)C6CCCCC6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,99
66,"C=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1","[K+]","O1=C2C=CC3=CC=CC4=CC=C([O-][Ni+2]15(O=C6C=CC7=CC=CC8=CC=C([O-]5)C6=C78)(O9CCCC9)O%10CCCC%10)C2=C34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,98
67,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCCCCCOC1=C(OCCCCCC)C2=C(SC(=C2)C2=CC=C(C=C2)N(C2=CC=CC=C2)C2=CC=CC=C2)C2=C1C=C(Br)S2>>CCCCCCOC1=C(OCCCCCC)C2=C(SC(=C2)C2=CC=C(C=C2)N(C2=CC=CC=C2)C2=CC=CC=C2)C2=C1C=C(S2)B1OC(C)(C)C(C)(C)O1","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.Cl[Ni]Cl.[Fe]",NA,NA,NA,NA,"CC(=O)[O-].[K+]",NA,NA,NA,NA,NA,NA,"C1COCCO1",NA,NA,NA,NA,99
70,"CC1(C)OB(OC1(C)C)C1=CSC=C1Br.[H+].CC(C)NC(C)C.[H][C@-]1(C[C@H]2CC[C@@H]1C2)[Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3>>CC1(C)OB(OC1(C)C)C1=CSC=C1C1CC2CCC1C2","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","N#CC=1C(=C(C(=C(C#N)C1C2C=3C=CC=CC3C=4C=CC=CC42)N5C=6C=CC=CC6C=7C=CC=CC75)N8C=9C=CC=CC9C=%10C=CC=CC%108)N%11C=%12C=CC=CC%12C=%13C=CC=CC%13%11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,98
73,"CC1(C)OB(OC1(C)C)C1=CC(Br)=CC=C1.[H+].CC(C)NC(C)C.C(CNC1=CC=CC=C1)[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3>>CC1(C)OB(OC1(C)C)C1=CC(CCCNC2=CC=CC=C2)=CC=C1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","N#CC=1C(=C(C(=C(C#N)C1C2C=3C=CC=CC3C=4C=CC=CC42)N5C=6C=CC=CC6C=7C=CC=CC75)N8C=9C=CC=CC9C=%10C=CC=CC%108)N%11C=%12C=CC=CC%12C=%13C=CC=CC%13%11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,98
74,"CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1.[H+].CC(C)NC(C)C.CCCCC[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3>>CCCCCCC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,98
78,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCC(Cl)C1=CC=CC=C1>>CC[C@@H](B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1","COCCOC.Cl[Ni]Cl","N1=C(C=CC=C1C2=NC(COC)C(O2)C=3C=CC=CC3)C4=NC(COC)C(O4)C=5C=CC=CC5",NA,NA,NA,"C1=CC=C(C=C1)CCO","CC(C)(C)[O-].[K+]",NA,NA,NA,NA,NA,"COCCOC","COC1CCCC1",NA,NA,NA,98
79,"CCCCCC[C@@H](C)OCC1=C(CO[C@H](C)CCCCCC)C(C)=C([N+]#[C-])C([N+]#[C-])=C1C.CC1=C([N+]#[C-])C([N+]#[C-])=C(C=C1)B1OC(C)(C)C(C)(C)O1>>CC1=C([N+]#[C-])C([N+]#[C-])=C(C=C1)B1OC(C)(C)C(C)(C)O1.CCCCCC[C@@H](C)OCC1=C(CO[C@H](C)CCCCCC)C(C)=C([N+]#[C-])C([N+]#[C-])=C1C","CP(C)C","[Cl-][Ni+2]([C-]=1C=CC=CC1C)([P](C)(C)C)[P](C)(C)C",NA,NA,NA,"[B-].[Na+]",NA,NA,NA,NA,NA,NA,"C1CCOC1","O",NA,NA,NA,98
82,"CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1.CC(C)(C)C(=O)OC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1>>CC[Si](CC)(CC)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3","[F-].[F-].[Cu+2]",NA,NA,"[F-].[Cs+]",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,98
83,"CCCC[Sn](CCCC)(CCCC)C#CCCC.CCC(CC#CC1=CC=CC=C1)OB(Cl)N(C(C)C)C(C)C>>CCCC#C\C(CC)=C1/CCOB1N(C(C)C)C(C)C","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]",NA,NA,NA,"C1=CC=C(C=C1)COCC2=CC=CC=C2",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,98
84,"CCCC[Sn](CCCC)(CCCC)C#CCCC.CCC#CCCOB(Cl)N(C(C)C)C(C)C>>CCCC#C\C(CC)=C1/CCOB1N(C(C)C)C(C)C","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,98
85,"CC1=CC=C(C=C1)[S](=O)(=O)N1CC(=O)C1.[K+].COC1=CC=C(C=C1)C#[C-][B+3]([F-])([F-])[F-]>>[K+].COC1=CC=C(C=C1)C1=[C-](C(=O)CN(C1)[S](=O)(=O)C1=CC=C(C)C=C1)[B+3]([F-])([F-])[F-]","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1COCCO1",NA,NA,NA,NA,98
86,"COC1=CC=C(Br)C=C1.CC1(C)COBOC1>>COC1=CC=C(C=C1)B1OCC(C)(C)CO1","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.[Fe]","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC","[Zn]","[NH4+].[Cl-]",NA,NA,NA,NA,"CC1=CC=CC=C1","O",NA,NA,NA,98
87,"COC1=CC=C(Br)C=C1.CC1(C)COBOC1>>COC1=CC=C(C=C1)B1OCC(C)(C)CO1","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC","[NH4+].[Cl-]",NA,NA,NA,NA,NA,"COC1=CC=CC=C1","O",NA,NA,NA,94
88,"COC1=CC=C(Br)C=C1.CC1(C)COBOC1>>COC1=CC=C(C=C1)B1OCC(C)(C)CO1","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC","[NH4+].[Cl-]",NA,NA,NA,NA,NA,"CC1=CC=CC=C1","O",NA,NA,NA,90
89,"CC1=CC=CC(O[S](C)(=O)=O)=C1.CC1(C)COBOC1>>CC1=CC=CC(=C1)B1OCC(C)(C)CO1","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.[Fe]","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC","[Zn]","[NH4+].[Cl-]",NA,NA,NA,NA,"CC1=CC=CC=C1","O",NA,NA,NA,98
90,"B1OC2=CC=CC=C2O1.CCOC#CC>>CCO\C=C(/C)B1OC2=CC=CC=C2O1","C1=CC=C(C=C1)P(CCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1=CC=CC=C1",NA,NA,NA,NA,98
91,"BrC1=CC2=C(C=CC=C2)C=C1.CC1CC(C)(C)OBO1>>CC1CC(C)(C)OB(O1)C1=CC2=C(C=CC=C2)C=C1","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.[Fe]","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,98
92,"CC1=C(I)C=CC=C1.CC1CC(C)(C)OBO1>>CC1CC(C)(C)OB(O1)C1=C(C)C=CC=C1","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.[Fe]","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,98
93,"COC1=CC=C(Cl)C=C1.CC1(C)COBOC1>>COC1=CC=C(C=C1)B1OCC(C)(C)CO1","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.[Fe]","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC","[Zn]","[NH4+].[Cl-]",NA,NA,NA,NA,"CC1=CC=CC=C1","O",NA,NA,NA,98
94,"[H+].C1CC[CH-](CC1)[Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1>>C1CCC(CC1)C1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,97
96,"[H+].CCCCC[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=C(C=CC=C1)B1NC2=CC=CC=C2C=C1>>CCCCCCC1=C(C=CC=C1)B1NC2=CC=CC=C2C=C1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,97
98,"C=CC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CCC2=CC=CC=C2)OC1(C)C","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","CC(C)(C)P(C(C)(C)C)C(C)(C)C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CO","CC1=CC=CC=C1",NA,NA,NA,97
99,"CC(C)=CCC\C(C)=C\COC(C)=O.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(C)=CCC\C(C)=C\CB1OC(C)(C)C(C)(C)O1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CCOC(=O)C",NA,NA,NA,NA,97
100,"CC(C)=CCC\C(C)=C\COC(C)=O.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(C)=CCC\C(C)=C\CB1OC(C)(C)C(C)(C)O1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CCOC(=O)C",NA,NA,NA,NA,96
101,"C[S](=O)(=O)OC1=CC=CC=C1.CC1(C)COBOC1>>CC1(C)COB(OC1)C1=CC=CC=C1","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.[Fe]","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC","[Zn]","[NH4+].[Cl-]",NA,NA,NA,NA,"CC1=CC=CC=C1","O",NA,NA,NA,97
102,"CC1=C(I)C=CC=C1.CC1(C)COBOC1>>CC1=C(C=CC=C1)B1OCC(C)(C)CO1","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.[Fe]","C1=CC=C(C=C1)P(CCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,97
103,"COC1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=C(C=C1)C(C)B1OC(C)(C)C(C)(C)O1","C1=CC=C(C=C1)P(CCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,NA,"CO","CC(=O)[O-].[K+]",NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,97
104,"COC1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=C(C=C1)C(C)B1OC(C)(C)C(C)(C)O1","[Cl-][Ni+2]12O=C([CH-]C(=[N]2CC[P]1(C=3C=CC=CC3)C=4C=CC=CC4)C)C",NA,NA,NA,NA,"CO","CC(=O)[O-].[K+]",NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,88
105,"BrC1=CC=CC=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC=CC=C1","[Br-][Ni+4]([Br-])(=[C-2]1N(C=2C(=CC(=CC2C)C)C)CCN1C=3C(=CC(=CC3C)C)C)[P](OCC)(OCC)OCC",NA,NA,NA,NA,"CCOC(=O)C1CCN(C1)C","O",NA,NA,NA,NA,NA,"C1COCCO1",NA,NA,NA,NA,97
107,"ClC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC=C1","C1=CN([C-2](N1C2CCCCC2)=[Ni+4]3(=[C-2]4N(C=CN4C5CCCCC5)C6CCCCC6)[CH]=7CC[CH]8=[CH](CC[CH]73)[Ni+4]8(=[C-2]9N(C=CN9C%10CCCCC%10)C%11CCCCC%11)=[C-2]%12N(C=CN%12C%13CCCCC%13)C%14CCCCC%14)C%15CCCCC%15",NA,NA,NA,NA,"CC(=O)[O-].[Na+]",NA,NA,NA,NA,NA,NA,"CC1CCCCC1",NA,NA,NA,NA,97
108,"COC1=CC=C(C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=C(C=C1)C(B1OC(C)(C)C(C)(C)O1)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","O=C([O-][Ni+2]1([O-]C(=O)C(C)(C)C)[N](=C(C(=[N]1C2CC3CC(C2C)C3(C)C)C)C)C4CC5CC(C4C)C5(C)C)C(C)(C)C",NA,NA,NA,NA,"C[Al]=O",NA,NA,NA,NA,NA,NA,"COC1CCCC1",NA,NA,NA,NA,97
111,"CC1(C)OB(OC1(C)C)C1=CC(Br)=CC(F)=C1.[H+].CC(C)NC(C)C.C(CNC1=CC=CC=C1)[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3>>CC1(C)OB(OC1(C)C)C1=CC(CCCNC2=CC=CC=C2)=CC(F)=C1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","N#CC=1C(=C(C(=C(C#N)C1C2C=3C=CC=CC3C=4C=CC=CC42)N5C=6C=CC=CC6C=7C=CC=CC75)N8C=9C=CC=CC9C=%10C=CC=CC%108)N%11C=%12C=CC=CC%12C=%13C=CC=CC%13%11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,96
112,"COC1=CC=C(C=C1)C(=C)C(F)(F)F.CCCC\C=C\B1NC2=CC=CC3=C2C(N1)=CC=C3>>CCCCCC(CC(=C(F)F)C1=CC=C(OC)C=C1)B1NC2=CC=CC3=C2C(N1)=CC=C3","CC1=NC(=CC=C1)C2=CC=CC(=N2)C","[Li+].[F-]","COCCOC.Cl[Ni]Cl",NA,NA,"CCO[Si](OCC)OCC",NA,NA,NA,NA,NA,NA,"CS(=O)C",NA,NA,NA,NA,96
113,"CC(C)(C)OC(=O)N1CCC[C@H]1C(O)=O.CC1(C)OB(OC1(C)C)C1=CC=C(I)C=C1>>CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)OC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","COCCOC.Cl[Ni]Cl","N=1C=C(C=CC1C=2N=CC(=CC2)N3C=4C=CC=CC4C=5C=CC=CC53)N6C=7C=CC=CC7C=8C=CC=CC86",NA,NA,NA,"CC(C)(C)NC",NA,NA,NA,NA,NA,NA,"CS(=O)C",NA,NA,NA,NA,96
114,"BrC1=CC2=CC=CC=C2NB1C1=CC=CC=C1.[H+].[H][C@-]1(C[C@H]2CC[C@@H]1C2)[Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3>>[H][C@]1(C[C@H]2CC[C@@H]1C2)C1=CC2=CC=CC=C2NB1C1=CC=CC=C1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,96
115,"BrC1=CC2=CC=CC=C2NB1C1=CC=CC=C1.[H+].CC(=O)NCC[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3>>CC(=O)NCCCC1=CC2=CC=CC=C2NB1C1=CC=CC=C1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,96
116,"CC(C)(C)OC(=O)N1CCC(I)CC1.FC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1Br>>CC(C)(C)OC(=O)N1CCC(CC1)C1=CC2=CC=CC=C2NB1C1=CC=C(F)C=C1","CC1=CC(=NC=C1)C2=NC=CC(=C2)C","COCCOC.Cl[Ni]Cl",NA,NA,NA,"CCC1=CC=NC=C1","[Mn]","[B-](F)(F)(F)F.[Na+]",NA,NA,NA,NA,"C1CCCCC1","CC(=O)N(C)C",NA,NA,NA,96
118,"[H+].[H][C@-]1(C[C@H]2CC[C@@H]1C2)[Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1>>[H][C@@]1(C[C@@H]2CC[C@H]1C2)C1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,96
119,"[H+].[H][C@-]1(C[C@H]2CC[C@@H]1C2)[Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1>>[H][C@@]1(C[C@@H]2CC[C@H]1C2)C1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,96
120,"[H+].[H][C@-]1(C[C@H]2CC[C@@H]1C2)[Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC=CC(=C1)B1NC2=CC=CC=C2C=C1>>[H][C@]1(C[C@H]2CC[C@@H]1C2)C1=CC(=CC=C1)B1NC2=CC=CC=C2C=C1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,96
121,"[H+].O=C(NCC[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1)N1CCCCCC1=O.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1>>O=C(NCCCC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1)N1CCCCCC1=O","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,96
