"id","smilesRXN","c1","c2","c3","c4","r1","r2","r3","r4","s1","s2","s3","s4","y1"
1144,"CC1(C)OBOC1(C)C.CN(CC(C)=C)C(=O)C#CC1=CC=C(Br)C=C1>>CN1C[C@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=C(Br)C=C2)C1=O","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","[B-](F)(F)(F)F.C1CC=CCCC=C1.C1CC(P(C1C2=CC=CC=C2)CCP3C(CCC3C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6.[Rh]",NA,"",NA,NA,NA,NA,"CC#N",NA,NA,NA,62
1145,"CC1(C)OBOC1(C)C.CN(C(=O)C(C)=C)C1=C(C=CC=C1)C#CC1=CC=C(C=C)C=C1>>CN1C(=O)[C@@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=C(C=C)C=C2)C2=CC=CC=C12","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CC(P(C1C2=CC=CC=C2)CCP3C(CCC3C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6",NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,62
1146,"CC1(C)OBOC1(C)C.S1C=CC=C1C#CC1=CC=CS1>>CC1(C)OB(OC1(C)C)C(=C\C1=CC=CS1)\C1=CC=CS1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,62
1147,"C=CCCC=CCOCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCCCCOCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CCC(CC1)P(CCP(C2CCCCC2)C3CCCCC3)C4CCCCC4",NA,"",NA,NA,NA,NA,"CCCCCCC",NA,NA,NA,62
1148,"CC1(C)OBOC1(C)C.COC1=CC=C(CCCC=C)C=C1>>COC1=CC=C(CCC(CC(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,"","C1C=CC2C1C3CC2C=C3",NA,NA,NA,"CCCCCC",NA,NA,NA,62
1149,"CCCC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CCCC(C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,"","C1CC2CC1C=C2",NA,NA,NA,"C1CCOC1",NA,NA,NA,62
1150,"CC1(C)OBOC1(C)C.[2H]C#CCCCCCC>>[2H]\C(=C/CCCCCC)B1OC(C)(C)C(C)(C)O1","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]",NA,"",NA,NA,NA,NA,"CC#N",NA,NA,NA,62
1151,"CC1(C)OBOC1(C)C.C=C1CCOC2=CC=CC=C12>>CC1(C)OB(OC1(C)C)C(B1OC(C)(C)C(C)(C)O1)C1CCOC2=CC=CC=C12","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,"","C1CC2CC1C=C2",NA,NA,NA,"C1CCOC1",NA,NA,NA,62
1154,"CC1(C)OBOC1(C)C.COC(=O)C(CC#C)(CC#C)C(=O)OC>>COC(=O)C1(CC(=C)\C(C1)=C/B1OC(C)(C)C(C)(C)O1)C(=O)OC","[Cl-][Co+2]1([Cl-])[N]=2C=CC=C3C=CC4=CC=C[N]1=C4C32",NA,NA,"","CCCC[N+](CCCC)(CCCC)CCCC.[F-]","O1BOC(C)(C)C1(C)C",NA,NA,"C1CCOC1",NA,NA,NA,62
1155,"CC1(C)OBOC1(C)C.COC(=O)C(CC#C)(CC#C)C(=O)OC>>COC(=O)C1(CC(=C)\C(C1)=C/B1OC(C)(C)C(C)(C)O1)C(=O)OC","[Cl-][Co+2]1([Cl-])[N]=2C=CC=C3C=CC4=CC=C[N]1=C4C32",NA,NA,"","CCCC[N+](CCCC)(CCCC)CCCC.[F-]","O1BOC(C)(CC)C1(C)CC",NA,NA,"C1CCOC1",NA,NA,NA,30
1156,"[2H]C([2H])([2H])O[S](=O)(=O)C1=CC=C(C)C=C1.CC1(C)OB(OC1(C)C)C1=CC=C(I)C=C1>>[2H]C([2H])([2H])C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","C1=CC=C(C(=C1)C=NCCN=CC2=CC=CC=C2O)O.[Co]","C1=CC=NC(=C1)C2=CC=CC=N2.[Ni](Br)Br",NA,"","[Mn]","[K+].[I-]","[Na+].[Cl-]",NA,"CN(C)C=O","CCOC(=O)C","O",NA,62
1157,"O=C1N(CCCC#C)C(=O)C2=CC=CC=C12.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CCCCN1C(=O)C2=CC=CC=C2C1=O)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","C1=CC=2C(=[N](C3CCCCC3)[Co+]4([N]2C(=C1)C(=[N]4C5CCCCC5)C)[CH3-])C","C=1C=C[N]2=C(C1)C3=CC=CC=4C=5C=CC=C[N]5[Co+]2([N]34)[CH2-][Si](C)(C)C",NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,62
1158,"CC(C)C(C)=C.CC1(C)OBOC1(C)C>>CC(C)C(C)CB1OC(C)(C)C(C)(C)O1","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(C=5OCC([N]51)C(C)(C)C)=[N]42",NA,NA,"","CC(C)(C)[O-].[Na+]",NA,NA,NA,"C1CCOC1",NA,NA,NA,62
1160,"CC(C)(C)C=C.CC1(C)OBOC1(C)C>>CC(C)(C)CCB1OC(C)(C)C(C)(C)O1","[B-](CC)(CC)CC.[K+]","[Cl-][Co+2]1([N]=2C=CC=CC2)[N](=CC3=CC=C(C=4C(=CC=CC4C)C)[N-]31)C=5C(=CC=CC5C(C)C)C(C)C",NA,"","O=O",NA,NA,NA,"CCCCCC",NA,NA,NA,62
1161,"CC1(C)OBOC1(C)C.CC(CCC1=CC=CC=C1)=C=C>>C\C(CCC1=CC=CC=C1)=C\CB1OC(C)(C)C(C)(C)O1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]3=C(C=CC=C3C[P]1(C(C)(C)C)C(C)(C)C)C(=[N]2C=4C(=CC=CC4C(C)C)C(C)C)C",NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1","C1CCOC1",NA,NA,62
1162,"CC1(C)OBOC1(C)C.CC(C)(C)[Si](C)(C)OCCCC(=C)C1=CC=CC=C1>>CC(C)(C)[Si](C)(C)OCCC[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1","[Cl-][Co+2]12([Cl-])[N]3=C(C=CC=C3C(=[N]1C4=C(C=CC=C4C(C)C)C(C)C)C)C=5OCC([N]52)C(C)(C)C",NA,NA,"","[B-](CC)(CC)CC.[Na+]",NA,NA,NA,"C1CCOC1",NA,NA,NA,62
1163,"CC1(C)OBOC1(C)C.FC1=CC=C(C=C1)C#CCOCC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)[C@H](CCOCC1=CC=CC=C1)C1=CC=C(F)C=C1","[Br-][Co+2]12([Br-])[N]3=C(C=CC=C3C(=[N]1C4=C(C=CC=C4C)C)C)C=5N(C=6C=CC=CC6)CC([N]52)C(C)C",NA,NA,"","[HH]","[B-](CC)(CC)CC.[Na+]",NA,NA,"CCOCC","C1CCOC1",NA,NA,62
1164,"CCOC(=O)C#C[Si](C)(C)C.CC1(C)OBOC1(C)C>>CCOC(=O)\C=C(\B1OC(C)(C)C(C)(C)O1)[Si](C)(C)C","[H-][Co+]([P](C)(C)C)([P](C)(C)C)([P](C)(C)C)[P](C)(C)C",NA,NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,61
1165,"CC1(C)OBOC1(C)C.CC(C)(C)OC(=O)N1CCC(=C)C2=CC=CC=C12>>CC(C)(C)OC(=O)N1CCC(C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C2=CC=CC=C12","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,"","C1CC2CC1C=C2",NA,NA,NA,"C1CCOC1",NA,NA,NA,61
1166,"CC1(C)OBOC1(C)C.C[Si](C)(C)C#CC#CCCCOCC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C(\CCCOCC1=CC=CC=C1)=C\C#C[Si](C)(C)C","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.[Fe]","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,61
1167,"CC1(C)OBOC1(C)C.C=CCCCC1=CC=C2OCOC2=C1>>CC1(C)OB(OC1(C)C)C(CCC1=CC=C2OCOC2=C1)CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,"","C1C=CC2C1C3CC2C=C3",NA,NA,NA,"CCCCCC",NA,NA,NA,61
1168,"CC(=C)C=C(C1=CC=CC=C1)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CCC(CC1)P(CCP(C2CCCCC2)C3CCCCC3)C4CCCCC4",NA,"",NA,NA,NA,NA,"CCCCCCC",NA,NA,NA,61
1171,"C[Si](C)(C)OC=CC=C.CC1(C)OB(OC1(C)C)C#CC1=CCCCC1>>CC1(C)OB(OC1(C)C)C1=C(C=CC=C1)C1=CCCCC1","[Zn]","[Zn](I)I","[Br-][Co+2]1([Br-])[P](C=2C=CC=CC2)(C=3C=CC=CC3)CC[P]1(C=4C=CC=CC4)C=5C=CC=CC5","","C(#N)C1=C(C(=O)C(=C(C1=O)Cl)Cl)C#N",NA,NA,NA,"C(Cl)Cl","C1=CC=CC=C1",NA,NA,61
1172,"C[Si](C)(C)OC(=C)C=C.CC1(C)OB(OC1(C)C)C#CC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=C(CC=C(C1)O[Si](C)(C)C)C1=CC=CC=C1","[Zn]","[Zn](I)I","[Br-][Co+2]1([Br-])[P](C=2C=CC=CC2)(C=3C=CC=CC3)CC[P]1(C=4C=CC=CC4)C=5C=CC=CC5","",NA,NA,NA,NA,"C(Cl)Cl",NA,NA,NA,61
1173,"C1=CC=C(C=C1)C#CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(=C\C1=CC=CC=C1)\C1=CC=CC=C1","CC(C)(C)[O-].[K+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC(=CC(C=5C=CC=C[N]51)=[N]42)C=6C=CN=CC6",NA,"","C(Cl)Cl",NA,NA,NA,"C1CCOC1",NA,NA,NA,61
1174,"CN(C)C(=O)C1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CN(C)C(=O)C1=CC=C(CC(B2OC(C)(C)C(C)(C)O2)(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)(C)C)C(C)(C)C",NA,"","O=O",NA,NA,NA,"CCCCC","C1CCOC1",NA,NA,61
1176,"C#CC1CCCCC1.CC1(C)OB(OC1(C)C)B1NC2=CC=CC3=C2C(N1)=CC=C3>>CC1(C)OB(OC1(C)C)C(=C/C1CCCCC1)\B1NC2=CC=CC3=C2C(N1)=CC=C3","C1=CC=2C(=[N](C3CCCCC3)[Co+]4([N]2C(=C1)C(=[N]4C5CCCCC5)C)[CH3-])C",NA,NA,"","O=O",NA,NA,NA,"C1CCOC1",NA,NA,NA,61
1177,"C=CCC#C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=CCC=C)B1OC(C)(C)C(C)(C)O1","C1=CC=2C(=[N](C3CCCCC3)[Co+]4([N]2C(=C1)C(=[N]4C5CCCCC5)C)[CH3-])C",NA,NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,61
1178,"C#CC1CC1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)\C=C\C1CC1","[H-][Co+2]123[N](=C(C(=[N]2CCC[P]1(C=4C=CC=CC4)C=5C=CC=CC5)C)C)CCC[P]3(C=6C=CC=CC6)C=7C=CC=CC7",NA,NA,"",NA,NA,NA,NA,"C1=CC=CC=C1",NA,NA,NA,61
1179,"CN(C)C1=CC=C(C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CN(C)C1=CC=C(C=C1)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","[B]1OC(C(O1)(C)C)(C)C","O=C([O-][Co+2]1([O-]C(=O)C(CC)CCCC)[N](=C(C(=[N]1C2CCCCC2)C)C)C3CCCCC3)C(CC)CCCC",NA,"","O=O",NA,NA,NA,"COC1CCCC1",NA,NA,NA,61
1180,"CC1(C)OBOC1(C)C.COC1=NC=C(C=C1)C#CCOCC1=CC=CC=C1>>COC1=NC=C(C=C1)[C@@H](CCOCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","[Br-][Co+2]12([Br-])[N]3=C(C=CC=C3C(=[N]1C4=C(C=CC=C4C)C)C)C=5N(C=6C=CC=CC6)CC([N]52)C(C)C",NA,NA,"","[HH]","[B-](CC)(CC)CC.[Na+]",NA,NA,"CCOCC","C1CCOC1",NA,NA,61
1181,"CCOC(=O)C1=CC=C(Cl)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CCOC(=O)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","[Li+].[CH3-]","[Cl-][Co+2]1([Cl-])[N]2=C(OCC2C)[C-]34[CH]5=[CH]6[CH]7=C3([P]1(C(C)C)C(C)C)[Fe+2]89%10%116754[CH]=%12[CH]%11=[CH]%10[CH-]9[CH]%128",NA,"","CCOC(=O)C1CCN(C1)C",NA,NA,NA,"CCOCOCC","CC(C)(C)OC",NA,NA,61
1182,"ClC1=CC=CC2=C1C=CC=C2.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC2=C1C=CC=C2","[Li+].[CH3-]","[Cl-][Co+2]1([Cl-])[N]2=C(OCC2C)[C-]34[CH]5=[CH]6[CH]7=C3([P]1(C(C)C)C(C)C)[Fe+2]89%10%116754[CH]=%12[CH]%11=[CH]%10[CH-]9[CH]%128",NA,"","CCOC(=O)C1CCN(C1)C",NA,NA,NA,"CCOCOCC","CC(C)(C)OC",NA,NA,61
1183,"C=C(C1CC1)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)C1=CC=C(C=C(Cl)Cl)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(\C=C2/CCC=C(C2)C2=CC=CC=C2)C=C1","COCCOC.[Co](Br)Br","CC(C)(C)C1COC(=N1)C2=NC3=CC=CC=C3C=C2",NA,"","[Zn]",NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,60
1184,"CC1(C)OBOC1(C)C.CC(=C)C1=CC=C(C=C1)C1(C)OCCO1>>CC(C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)C1(C)OCCO1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,"","C1CC2CC1C=C2",NA,NA,NA,"C1CCOC1",NA,NA,NA,60
1186,"C=CCC=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CCC(CC1)P(CCP(C2CCCCC2)C3CCCCC3)C4CCCCC4",NA,"",NA,NA,NA,NA,"CCCCCCC",NA,NA,NA,60
1187,"CC1(C)OBOC1(C)C.COC1=CC2=C(C=C1)C=C(C=C2)C(C)=C>>COC1=CC2=C(C=C1)C=C(C=C2)C(C)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,"","C1CC2CC1C=C2",NA,NA,NA,"C1CCOC1",NA,NA,NA,60
1188,"C=CCC=C(C1=CC=CC=C1)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCC(C1=CC=CC=C1)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CCC(CC1)P(CCP(C2CCCCC2)C3CCCCC3)C4CCCCC4",NA,"",NA,NA,NA,NA,"CCCCCCC",NA,NA,NA,60
1191,"CC#CC1=CC=CC=C1.CC1(C)OB(CC=C)OC1(C)C>>C\C(C\C=C/B1OC(C)(C)C(C)(C)O1)=C/C1=CC=CC=C1","[Br-][Co+2]1([Br-])[P](C=2C=CC=CC2)(C=3C=CC=CC3)CCC[P]1(C=4C=CC=CC4)C=5C=CC=CC5",NA,NA,"","[Zn]","[Zn](I)I",NA,NA,"C(Cl)Cl",NA,NA,NA,60
1192,"C#CCCC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CCCC1=CC=CC=C1)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","C1=CC=2C(=[N](C3CCCCC3)[Co+]4([N]2C(=C1)C(=[N]4C5CCCCC5)C)[CH3-])C","C=1C=C[N]2=C(C1)C3=CC=CC=4C=5C=CC=C[N]5[Co+]2([N]34)[CH2-][Si](C)(C)C",NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,60
1193,"FC(F)(F)[S](=O)(=O)OC1=CC=CC=C1.CC1(C)OB(OC1(C)C)C1=CC=C(O1)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(O1)C1=CC=CC=C1","[Cl-][Co+]12[N]=3C(=CC=CC3C[P]1(C(C)C)C(C)C)C[P]2(C(C)C)C(C)C",NA,NA,"","[Na].OC(C=1C=CC=CC1)C",NA,NA,NA,"C1CCOC1",NA,NA,NA,60
1194,"CC1(C)OBOC1(C)C.COC1=CC=C(C=C1)C#CCOCC=C>>COC1=CC=C(C=C1)C(\B1OC(C)(C)C(C)(C)O1)=C1/COCC1C","[Cl-][Co+2]1([Cl-])[N]=2C=CC=CC2C=[N]1C=3C(=CC=CC3C(C)C)C(C)C",NA,NA,"","[B-](CC)(CC)CC.[Na+]","CCOCC",NA,NA,"CC1=CC=CC=C1",NA,NA,NA,60
1196,"CC(C)(C)C1=CC=C(C=C1)C#C.CC1(C)OBOC1(C)C>>CC(C)(C)C1=CC=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=C1","CC(C)(C)[O-].[K+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC(=CC(C=5C=CC=C[N]51)=[N]42)C=6C=CN=CC6",NA,"","C(Cl)Cl",NA,NA,NA,"C1CCOC1",NA,NA,NA,60
1198,"CCCCCCC#C.CC1(C)OB(OC1(C)C)B1NC2=CC=CC3=C2C(N1)=CC=C3>>CCCCCC\C=C(/B1OC(C)(C)C(C)(C)O1)B1NC2=CC=CC3=C2C(N1)=CC=C3","C1=CC=2C(=[N](C3CCCCC3)[Co+]4([N]2C(=C1)C(=[N]4C5CCCCC5)C)[CH3-])C",NA,NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,60
1199,"CCCCCCC#C.CC1(C)OB(OC1(C)C)B1NC2=CC=CC3=C2C(N1)=CC=C3>>CCCCCC\C=C(/B1OC(C)(C)C(C)(C)O1)B1NC2=CC=CC3=C2C(N1)=CC=C3","C1=CC=2C(=[N](C3CCCCC3)[Co+]4([N]2C(=C1)C(=[N]4C5CCCCC5)C)[CH3-])C",NA,NA,"","O=O",NA,NA,NA,"C1CCOC1",NA,NA,NA,48
1200,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCOC(=O)CC(COC(C=C)C(=C=C(C)C)C1CCCCC1)=C=C>>CCOC(=O)CC1=C(CB2OC(C)(C)C(C)(C)O2)C(C(C)=C)=C(C2CCCCC2)C(OC1)C=C","CC(=O)O.CC(=O)O.[Pd]","OC=1C=CC(O)=C(C1)C=2C=CC=3[O-][Co+2]45[O-]C6=CC=C(C=C6C=[N]5C7=CC=CC=C7[N]4=CC3C2)C=8C=C(O)C=CC8O",NA,"","O=O",NA,NA,NA,"CC(=O)C",NA,NA,NA,60
1201,"CC1(C)OBOC1(C)C.C=C=CCOC\C=C\C1=CC=CC=C1>>CC1(C)OB(C\C=C/COC\C=C\C2=CC=CC=C2)OC1(C)C","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]3=C(C=CC=C3C[P]1(C(C)(C)C)C(C)(C)C)C(=[N]2C=4C(=CC=CC4C(C)C)C(C)C)C",NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1","C1CCOC1",NA,NA,60
1203,"CN1C=CC2=CC=CC=C12.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CN1C(=CC2=CC=CC=C12)B1OC(C)(C)C(C)(C)O1","O=C([O-][Co+2]123(O=C([O-]1)C)[N]=4C=CC=CC4C5=CC(=CC(C=6C=CC=C[N]62)=[N]53)C7=CC=C(C=C7)N(C)C)C",NA,NA,"","C1C(C(OC1N2C=NC3=C2N=C(N=C3SCC4=CC=CC=C4)N)CO)O","O=O",NA,NA,NA,NA,NA,NA,60
1204,"CC1(C)OBOC1(C)C.ClC1=CC=CC(=C1)C#CCOCC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)[C@H](CCOCC1=CC=CC=C1)C1=CC(Cl)=CC=C1","[Br-][Co+2]12([Br-])[N]3=C(C=CC=C3C(=[N]1C4=C(C=CC=C4C)C)C)C=5N(C=6C=CC=CC6)CC([N]52)C(C)C",NA,NA,"","[HH]","[B-](CC)(CC)CC.[Na+]",NA,NA,"CCOCC","C1CCOC1",NA,NA,60
1210,"FC(F)(F)C1=CC=C(Cl)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(F)(F)F","[Li+].[CH3-]","[Cl-][Co+2]1([Cl-])[N]2=C(OCC2C)[C-]34[CH]5=[CH]6[CH]7=C3([P]1(C(C)C)C(C)C)[Fe+2]89%10%116754[CH]=%12[CH]%11=[CH]%10[CH-]9[CH]%128",NA,"","CCOC(=O)C1CCN(C1)C",NA,NA,NA,"CCOCOCC","CC(C)(C)OC",NA,NA,60
1211,"CC1(C)OBOC1(C)C.CN(C)C1=CC=C(C=C1)C(C)=C>>CC(C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)N(C)C","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,"","C1CC2CC1C=C2",NA,NA,NA,"C1CCOC1",NA,NA,NA,59
1212,"CC(=C)CC=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(CCCC1=CC=CC=C1)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CCC(CC1)P(CCP(C2CCCCC2)C3CCCCC3)C4CCCCC4",NA,"",NA,NA,NA,NA,"CCCCCCC",NA,NA,NA,59
1214,"C[Si](C)(C)OC=CC=C.CC1(C)OB(OC1(C)C)C#CC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=C(C=CC=C1)C1=CC=CC=C1","[Zn]","[Zn](I)I","[Br-][Co+2]1([Br-])[P](C=2C=CC=CC2)(C=3C=CC=CC3)CC[P]1(C=4C=CC=CC4)C=5C=CC=CC5","","C(#N)C1=C(C(=O)C(=C(C1=O)Cl)Cl)C#N",NA,NA,NA,"C(Cl)Cl","C1=CC=CC=C1",NA,NA,59
1215,"C1COCCN1.CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(O)=O>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(=O)N1CCOCC1","[O-][N]1=C(C(=[N](O)[Co+3]12([Cl-])([Cl-])[N]([O-])=C(C(=[N]2O)C)C)C)C","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C.C1=CC(=NC=C1C(F)(F)F)C2=C(C=C(C=[C-]2)F)F.C1=CC(=NC=C1C(F)(F)F)C2=C(C=C(C=[C-]2)F)F.F[P-](F)(F)(F)(F)F.[Ir+3]",NA,"","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3",NA,NA,NA,"C(Cl)Cl",NA,NA,NA,59
