id,smilesRXN,c1,c2,c3,c4,c5,r1,r2,r3,r4,r5,r6,r7,s1,s2,s3,s4,s5,y1
862,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(Br)CCC1=CC=C2OCOC2=C1>>CC(CCC1=CC=C2OCOC2=C1)B1OC(C)(C)C(C)(C)O1,115091-29-7,312696-09-6,,,,78-83-1,865-47-4,,,,,,108-20-3,,,,,81
863,CCCC\C=C\B1OC(C)(C)C(C)(C)O1.COC(=O)C1=CC=C(I)C=C1>>CCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)C(=O)OC,7681-11-0,312696-09-6,665004-47-7,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,81
864,IC1=CC=CC=C1.CCC\C=C\CB1OC(C)(C)C(C)(C)O1>>CCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,4411-80-7,312696-09-6,,,,7681-11-0,7789-23-3,998-30-1,7732-18-5,,,,75-05-8,127-19-5,,,,81
865,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.BrC1CCCCCCC1>>CC1(C)OB(OC1(C)C)C1CCCCCCC1,115091-29-7,312696-09-6,,,,78-83-1,865-47-4,,,,,,108-20-3,,,,,81
866,FC1=CC=C(C=C1)C(=C)C1CC1.CC1(C)OB(OC1(C)C)[Si](C)(C)C1=CC=CC=C1>>CC1(C)OB(CC\C=C(\C[Si](C)(C)C2=CC=CC=C2)C2=CC=C(F)C=C2)OC1(C)C,1191-15-7,2622-14-2,3264-82-2,,,,,,,,,,108-88-3,,,,,81
867,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC1=C(O[Si](C)(C)C(C)(C)C)C=CC(=C1)C1=CC=CC=C1>>CC1=C(C=CC(=C1)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,81
868,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC1=C(O[Si](C)(C)C(C)(C)C)C=CC(=C1)C1=CC=CC=C1>>CC1=C(C=CC(=C1)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,81
869,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCN1C2=CC=CC=C2C2=CC(\C=C\OC)=CC=C12>>CCN1C2=CC=CC=C2C2=CC(\C=C\B3OC(C)(C)C(C)(C)O3)=CC=C12,3264-82-2,7440-66-6,161265-03-8,,,7778-53-2,,,,,,,108-88-3,110-82-7,,,,81
870,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.BrC1CC2CCC1C2>>CC1(C)OB(OC1(C)C)[C@@H]1C[C@H]2CC[C@@H]1C2,131864-67-0,312696-09-6,,,,917-58-8,,,,,,,108-20-3,127-19-5,,,,81
871,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.BrC1CC2CCC1C2>>CC1(C)OB(OC1(C)C)[C@@H]1C[C@H]2CC[C@@H]1C2,115091-29-7,312696-09-6,,,,78-83-1,865-47-4,,,,,,108-20-3,,,,,81
872,CO\C=C\C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)\C=C\C1=CC=CC=C1,3264-82-2,7440-66-6,161265-03-8,,,7778-53-2,,,,,,,108-88-3,110-82-7,,,,81
873,CO\C=C\C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)\C=C\C1=CC=CC=C1,3264-82-2,7440-66-6,161265-03-8,,,7778-53-2,,,,,,,108-88-3,110-82-7,,,,81
874,CC(C)(C)[Si](C)(C)OCC\C=C\B1OC(C)(C)C(C)(C)O1.COC1=CC=C(I)C=C1>>COC1=CC=C(C=C1)C(CCCO[Si](C)(C)C(C)(C)C)B1OC(C)(C)C(C)(C)O1,7681-11-0,312696-09-6,665004-47-7,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,81
875,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(Br)CCC1=CC=CC=C1>>CC(C)(CCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,131864-67-0,312696-09-6,,,,917-58-8,,,,,,,108-20-3,127-19-5,,,,81
876,CCCCC(Cl)B1OC(C)(C)C(C)(C)O1.[Br-][Zn++]1[CH2-]CC[O]1C1=CC=CC=C1>>CCCC[C@@H](CCCOC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,312696-09-6,2055363-46-5,,,,,,,,,,,109-99-9,127-19-5,,,,81
879,NC(=O)C1=C(N)C=CC(Cl)=C1.OB(O)C1=CC=C(C=C1)C(F)(F)F>>FC(F)(F)C1=CC=C(C=C1)B1NC(=O)C2=CC(Cl)=CC=C2N1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,81
880,NC(=O)C1=C(N)C=CC=C1.OB(O)C1=CC(F)=C(F)C(F)=C1>>FC1=CC(=CC(F)=C1F)B1NC(=O)C2=CC=CC=C2N1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,81
881,OB(O)C1=CC=CC=C1.CC1=CC(N)=C(C=C1)C(N)=O>>CC1=CC=C2C(=O)NB(NC2=C1)C1=CC=CC=C1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,81
882,COC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)OC1=CC=CC=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>COC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)B1OCC(C)(C)CO1,865-48-5,1295-35-8,181422-72-0,,,497-19-8,7647-14-5,,,,,,123-91-1,,,,,81
883,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C=CC1=CC=CC=C1>>CC1(C)OB(CCC2=CC=CC=C2)OC1(C)C,1295-35-8,2622-14-2,,,,7732-18-5,,,,,,,108-88-3,,,,,81
884,COC1=CC=CC(=C1)C1=CC=C(F)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>COC1=CC=CC(=C1)C1=CC=C(C=C1)B1OCC(C)(C)CO1,1295-35-8,2622-14-2,,,,139-02-6,,,,,,,109-99-9,,,,,81
886,BrC1=CC=C(C=C1)C#N.CCCCCCC(Br)B1OC(C)(C)C(C)(C)O1>>CCCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)C#N,1295-35-8,17217-57-1,,,,7440-66-6,,,,,,,109-99-9,7226-23-5,,,,81
887,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[O-][S](=O)(=O)C(F)(F)F.CC1=CC(C)=C(C(C)=C1)[N+](C)(C)C>>CC1=CC(C)=C(B2OC(C)(C)C(C)(C)O2)C(C)=C1,1295-35-8,181422-72-0,,,,865-47-4,,,,,,,108-88-3,110-80-5,,,,81
888,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.COC(C)C1=CC2=C(C=CC=C2)C=C1>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC2=C(C=CC=C2)C=C1,1295-35-8,2622-14-2,,,,13400-13-0,,,,,,,108-88-3,,,,,81
889,CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1.[K+].[F-][B+3]([F-])([F-])[CH-](CCC1=CC=CC=C1)OCC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(CCC1=CC=CC=C1)OCC1=CC=CC=C1,1295-35-8,72914-19-3,676525-77-2,,,7758-11-4,,,,,,,123-91-1,,,,,81
890,CC1=CC=C(NC(=O)C2=C(I)C=CC=C2)C=C1.CC1(C)OB(OC1(C)C)C#CC1=CC=CC=C1>>CC1=CC=C(C=C1)N=C1OC(C2=CC=CC=C2)=C(B2OC(C)(C)C(C)(C)O2)C2=CC=CC=C12,1159-54-2,1295-35-8,,,,584-08-7,,,,,,,108-88-3,,,,,81
891,CCCCC1=CC(=O)C1.CC1(C)OB(OC1(C)C)C#C[Si](C)(C)C>>CCCCC1=CC(B2OC(C)(C)C(C)(C)O2)=C(C(O)=C1)[Si](C)(C)C,1295-35-8,,,,,,,,,,,,60-29-7,,,,,81
892,CCCCC1=CC(=O)C1.CC1(C)OB(OC1(C)C)C#C[Si](C)(C)C>>CCCCC1=CC(B2OC(C)(C)C(C)(C)O2)=C(C(O)=C1)[Si](C)(C)C,1295-35-8,,,,,,,,,,,,60-29-7,,,,,81
894,CC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,998-40-3,1295-35-8,,,,554-13-2,,,,,,,123-91-1,,,,,81
895,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)=CCC[C@H](OC(=O)C(C)(C)C)\C=C\C1=CC=CC=C1>>CC(C)=CCC[C@H](\C=C\C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,7650-91-1,,,,7778-53-2,,,,,,,75-05-8,,,,,81
896,FC1=CC=C(C=C1)C1=CC=CC=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC=C(C=C1)C1=CC=CC=C1,1295-35-8,2622-14-2,,,,139-02-6,,,,,,,109-99-9,,,,,81
897,O=C(OC1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC=CC2=C1C=CC=C2,865-48-5,1295-35-8,181422-72-0,,,497-19-8,7647-14-5,,,,,,123-91-1,,,,,81
898,FC1=CC=CC(=C1)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC(=CC=C1)C1=CC=CC=C1,1295-35-8,2622-14-2,7681-65-4,,,13400-13-0,12125-02-9,,,,,,108-88-3,60-29-7,7732-18-5,,,81
900,FC1=C(C=CC=C1)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=C(C=CC=C1)C1=CC=CC=C1,1295-35-8,2622-14-2,7681-65-4,,,13400-13-0,12125-02-9,,,,,,108-88-3,60-29-7,7732-18-5,,,81
901,FC1=C(C=CC=C1)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=C(C=CC=C1)C1=CC=CC=C1,1295-35-8,2622-14-2,7681-65-4,,,13400-13-0,,,,,,,108-88-3,,,,,81
902,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C\C=C\C(=O)OCC(C)C>>CC(C)COC(=O)CC(C)B1OC(C)(C)C(C)(C)O1,1295-35-8,255884-98-1,,,,67-56-1,534-17-8,,,,,,108-88-3,7732-18-5,,,,81
903,FC1=C(F)C=C(Cl)C=C1.CC1CC(C)(C)OBO1>>CC1CC(C)(C)OB(O1)C1=CC(F)=C(F)C=C1,15629-92-2,,,,,121-44-8,1643-19-2,,,,,,123-91-1,,,,,81
904,B1OC2=CC=CC=C2O1.CCCCC#C>>CCCC\C=C\B1OC2=CC=CC=C2O1,15629-92-2,,,,,,,,,,,,109-99-9,,,,,81
905,COC(=O)C1=CC=C(O[S](=O)(=O)C2=CC=C(C)C=C2)C=C1.CC1(C)COBOC1>>COC(=O)C1=CC=C(C=C1)B1OCC(C)(C)CO1,12150-46-8,15629-92-2,,,,121-44-8,7440-66-6,12125-02-9,,,,,108-88-3,7732-18-5,,,,81
906,COC(=O)C1=CC=C(Br)C=C1.CC1(C)COBOC1>>COC(=O)C1=CC=C(C=C1)B1OCC(C)(C)CO1,6737-42-4,15629-92-2,,,,121-44-8,12125-02-9,,,,,,108-88-3,7732-18-5,,,,81
907,CC(C)[Si](\C=C\B1OC(C)(C)C(C)(C)O1)(C(C)C)C(C)C.OCC1=CC=C(I)C=C1>>CC(C)[Si](CC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(CO)C=C1)(C(C)C)C(C)C,1894189-67-3,,,,,37342-97-5,,,,,,,109-99-9,,,,,81
908,COC1=CC=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=C1.CC(=O)NC1=CC=C(I)C=C1>>COC1=CC=C(CC(B2OC(C)(C)C(C)(C)O2)C2=CC=C(NC(C)=O)C=C2)C=C1,1894189-67-3,,,,,37342-97-5,,,,,,,109-99-9,,,,,81
909,CC1(C)OB(CC\C=C/CCC[Si](C)(C)C)OC1(C)C.OCC1=CC=C(I)C=C1>>CC1(C)OB(OC1(C)C)C(CCCCCC[Si](C)(C)C)C1=CC=C(CO)C=C1,1894189-67-3,,,,,37342-97-5,,,,,,,109-99-9,,,,,81
910,CC1(C)OB(OC1(C)C)C=C.ClC1=CC=C(I)C=C1>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(Cl)C=C1,1894189-67-3,,,,,37342-97-5,,,,,,,109-99-9,,,,,81
911,CC1=CC=CC(C=C)=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC(C)=CC=C1,2230171-54-5,,,,,67-56-1,127-08-2,,,,,,108-88-3,,,,,81
912,ClC1=CC=C2C=CNC2=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC=C2C=CNC2=C1,1962167-57-2,,,,,865-33-8,7732-18-5,,,,,,123-91-1,,,,,81
913,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCOC1=CC=C(O[S](=O)(=O)C2=CC=C(C)C=C2)C=C1>>CCOC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,680624-03-7,,,,,7778-53-2,7732-18-5,,,,,,109-99-9,,,,,81
914,CC(=O)C1=CC=C(O[S](=O)(=O)C2=CC=C(C)C=C2)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(=O)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,680624-03-7,,,,,7778-53-2,7732-18-5,,,,,,109-99-9,,,,,81
916,COC1=CC(C)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=CC(=C1)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,2073878-16-5,,,,,7782-44-7,,,,,,,5614-37-9,,,,,81
917,ClC1=CC=CC2=C1C=CC=C2.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC2=C1C=CC=C2,19232-05-4,,,,,13400-13-0,56859-55-3,,,,,,109-99-9,,,,,80
918,NC1=C(Cl)C=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=C(N)C=CC=C1,19232-05-4,,,,,13400-13-0,56859-55-3,,,,,,109-99-9,,,,,80
919,NC1=C(Cl)C=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=C(N)C=CC=C1,19232-05-4,,,,,13400-13-0,,,,,,,109-99-9,,,,,80
922,COC1=CC=C(C)C=C1.CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1>>COC1=CC=C(CC2=CC=C(C=C2)B2OC(C)(C)C(C)(C)O2)C=C1,17217-57-1,28923-39-9,,,,25714-09-4,27175-64-0,,,,,,75-05-8,109-99-9,,,,80
925,CCC(Cl)B1OC(C)(C)C(C)(C)O1.FC(F)(F)C(=C)C1=CC=C(C=C1)C1=CC=CC=C1>>CCC(CC(=C(F)F)C1=CC=C(C=C1)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,28923-39-9,36697-72-0,,,,7440-66-6,7447-41-8,,,,,,872-50-4,,,,,80
926,CC(C)(C)OC(=O)N1CCC(I)CC1.FC1=CC(F)=C(C=C1)B1NC2=CC=CC=C2C=C1Br>>CC(C)(C)OC(=O)N1CCC(CC1)C1=CC2=CC=CC=C2NB1C1=C(F)C=C(F)C=C1,1134-35-6,29046-78-4,,,,536-75-4,7439-96-5,13755-29-8,,,,,110-82-7,127-19-5,,,,80
927,CC1(C)COB(OC1)B1OCC(C)(C)CO1.CC1(OCCO1)C1=CC=C(OC2=CC=CC=N2)C=C1>>CC1(OCCO1)C1=CC=C(C=C1)B1OCC(C)(C)CO1,29046-78-4,58656-04-5,,,,7778-53-2,,,,,,,110-71-4,,,,,80
928,CC1(C)COB(OC1)C1=CC=C(Br)C=C1.[H+].CC(C)NC(C)C.C(CNC1=CC=CC=C1)[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3>>CC1(C)COB(OC1)C1=CC=C(CCCNC2=CC=CC=C2)C=C1,29046-78-4,72914-19-3,2064225-11-0,,,,,,,,,,109-99-9,68-12-2,,,,80
929,CC(C)(C)C1=CC=C(OC2=CC=CC=N2)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC(C)(C)C1=CC=C(C=C1)B1OCC(C)(C)CO1,29046-78-4,58656-04-5,,,,7778-53-2,,,,,,,110-71-4,,,,,80
930,CC1=CC=C(C=C1)C(=C)C(F)(F)F.CCC(Cl)B1OC(C)(C)C(C)(C)O1>>CCC(CC(=C(F)F)C1=CC=C(C)C=C1)B1OC(C)(C)C(C)(C)O1,28923-39-9,36697-72-0,,,,7440-66-6,7447-41-8,,,,,,872-50-4,,,,,80
932,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCCCC(Cl)C1=CC=CC=C1>>CCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,29046-78-4,357209-32-6,,,,60-12-8,865-47-4,,,,,,110-71-4,5614-37-9,,,,80
934,O=C=C(C1=CC=CC=C1)C1=CC=CC=C1.C[SiH](C)[C]1234[BH]567[BH]89%10[BH]%11%12%13[BH]585[BH]%118%11[BH]%12%12%14[BH]9%139[BH]16%10[BH]2%129[C]38%14([SiH](C)C)[BH]475%11>>C[Si]1(C)OC(=C(C2=CC=CC=C2)C2=CC=CC=C2)[Si](C)(C)[C]2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]696[BH]%129%12[BH]%13%13%15[BH]%10%14%10[BH]27%11[BH]3%13%10[C]149%15[BH]586%12,51320-65-1,,,,,,,,,,,,108-88-3,,,,,80
935,CC1(C)OB(OC1(C)C)C(Cl)CCC1=CC=CC=C1.CC(C)(C)[Si](C)(C)[O]1CC[CH2-][Zn++]1[Br-]>>CC(C)(C)[Si](C)(C)OCCC[C@@H](CCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,312696-09-6,2055363-47-6,,,,,,,,,,,109-99-9,127-19-5,,,,80
937,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(Br)CCC1=C(Cl)C=CC=C1>>CC(CCC1=C(Cl)C=CC=C1)B1OC(C)(C)C(C)(C)O1,115091-29-7,312696-09-6,,,,78-83-1,865-47-4,,,,,,108-20-3,,,,,80
938,COC1=CC=C(I)C=C1.CCCC\C=C\B1NC2=CC=CC3=C2C(N1)=CC=C3>>CCCCCC(B1NC2=CC=CC3=C2C(N1)=CC=C3)C1=CC=C(OC)C=C1,4411-80-7,312696-09-6,,,,7681-11-0,7789-23-3,998-30-1,7732-18-5,,,,75-05-8,127-19-5,,,,80
939,C[SiH](C)[SiH](C)C.COCC(COC)(CC#CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1)CC#CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1>>COCC1(COC)CC2=C(C3=CC=C(C=C3)B3OC(C)(C)C(C)(C)O3)[Si](C)(C)C(=C2C1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,554-70-1,1191-15-7,3264-82-2,,,,,,,,,,109-99-9,,,,,80
940,C[SiH](C)[SiH](C)C.COCC(COC)(CC#CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1)CC#CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1>>COCC1(COC)CC2=C(C3=CC=C(C=C3)B3OC(C)(C)C(C)(C)O3)[Si](C)(C)C(=C2C1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,554-70-1,1191-15-7,3264-82-2,,,,,,,,,,109-99-9,,,,,80
941,FC(F)(F)[S](=O)(=O)OC1=CCCCC1.CCCCC\C=C\B1OC(C)(C)C(C)(C)O1>>CCCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CCCCC1,4411-80-7,312696-09-6,,,,7789-23-3,998-30-1,7732-18-5,,,,,75-05-8,127-19-5,,,,80
942,CC(C)(C)[Si](C)(C)OC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC=C1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,80
943,CC(C)(C)[Si](C)(C)OC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC=C1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,80
944,CC1(C)OB(OC1(C)C)C(Cl)CCC1=CC=CC=C1.[Br-][Zn++]1[CH2-]CC[O]1C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)[C@@H](CCCOC1=CC=CC=C1)CCC1=CC=CC=C1,312696-09-6,2055363-47-6,,,,,,,,,,,109-99-9,127-19-5,,,,80
945,FC(F)(F)[S](=O)(=O)OC1=CCCCC1.CC1(C)OB(OC1(C)C)C=CC1=CC=CC=C1>>CC1(C)OB(CC(C2=CCCCC2)C2=CC=CC=C2)OC1(C)C,4411-80-7,312696-09-6,,,,7789-23-3,998-30-1,7732-18-5,,,,,75-05-8,127-19-5,,,,80
946,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CO\C=C\C1=CC=C(C)C=C1>>CC1=CC=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=C1,3264-82-2,7440-66-6,161265-03-8,,,7778-53-2,,,,,,,108-88-3,110-82-7,,,,80
947,COC1=CC=C(I)C=C1.CC1(C)OB(OC1(C)C)\C=C\C1=CC=CC=C1>>COC1=CC=C(C=C1)C(CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,4411-80-7,312696-09-6,,,,7681-11-0,7789-23-3,998-30-1,7732-18-5,,,,75-05-8,127-19-5,,,,80
948,BrC1C2CC3CC(C2)CC1C3.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1C2CC3CC(C2)CC1C3,115091-29-7,312696-09-6,,,,78-83-1,865-47-4,,,,,,108-20-3,,,,,80
950,COC1=CC=C(N)C(=C1)C(N)=O.OB(O)C1=CC=C(C=C1)C(F)(F)F>>COC1=CC=C2NB(NC(=O)C2=C1)C1=CC=C(C=C1)C(F)(F)F,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,80
951,NC(=O)C1=C(N)C=CC=C1.OB(O)C1=CC=C(C=C1)C(F)(F)F>>FC(F)(F)C1=CC=C(C=C1)B1NC(=O)C2=CC=CC=C2N1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,80
952,NC(=O)C1=C(N)C=CC=C1.OB(O)C1=CC=C(OC(F)(F)F)C=C1>>FC(F)(F)OC1=CC=C(C=C1)B1NC(=O)C2=CC=CC=C2N1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,80
953,OB(O)C1=CSC=C1.CC1=CC(N)=C(C=C1)C(N)=O>>CC1=CC=C2C(=O)NB(NC2=C1)C1=CSC=C1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,80
954,NC(=O)C1=C(N)C=CC(Cl)=C1.COC1=C(C=CC=C1)B(O)O>>COC1=C(C=CC=C1)B1NC(=O)C2=CC(Cl)=CC=C2N1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,80
956,C=CC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>C[C@@H](B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1295-35-8,2185014-88-2,,,,67-56-1,373-68-2,,,,,,108-88-3,,,,,80
958,CC1(C)OB(OC1(C)C)C#C[Si](C)(C)C.CCCCC#CC1=CC=CC=C1>>CCCC\C(B1OC(C)(C)C(C)(C)O1)=C(\C#C[Si](C)(C)C)C1=CC=CC=C1,1295-35-8,2622-14-2,,,,,,,,,,,108-88-3,,,,,80
959,COC(=O)C1=CC=C(Br)C=C1.CCCCCCC(Br)B1OC(C)(C)C(C)(C)O1>>CCCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)C(=O)OC,1295-35-8,17217-57-1,,,,7440-66-6,,,,,,,109-99-9,7226-23-5,,,,80
960,CC1(C)OB(OC1(C)C)C#C[Si](C)(C)C.[2H]C([2H])=CCCCC#CC1=CC=CC=C1>>[2H]C1=C(B2OC(C)(C)C(C)(C)O2)C([2H])(C(=C2CCCC12)C1=CC=CC=C1)[Si](C)(C)C,1295-35-8,2622-14-2,,,,,,,,,,,108-88-3,,,,,80
962,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC1=CC=C(C=C1)[S](=O)(=O)N1C2CC=CC12>>[H][C@@]1(C[C@H](N[S](=O)(=O)C2=CC=C(C)C=C2)C=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,98327-87-8,,,,7778-53-2,,,,,,,108-88-3,67-56-1,,,,80
963,CC(C)(C)C1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(C)(C)C1=CC=C(CCB2OC(C)(C)C(C)(C)O2)C=C1,1295-35-8,13716-12-6,,,,,,,,,,,67-56-1,108-88-3,,,,80
964,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[O-][S](=O)(=O)C(F)(F)F.CC1=C(C=CC(=C1)[N+](C)(C)C)C1=CC=C(F)C=C1>>CC1=C(C=CC(=C1)B1OC(C)(C)C(C)(C)O1)C1=CC=C(F)C=C1,998-40-3,1295-35-8,,,,865-48-5,,,,,,,123-91-1,,,,,80
965,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[O-][S](=O)(=O)C(F)(F)F.COCOC1=CC=CC(=C1)[N+](C)(C)C>>COCOC1=CC=CC(=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,181422-72-0,,,,865-47-4,,,,,,,108-88-3,110-80-5,,,,80
966,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C[C@H](OC(=O)C(C)(C)C)\C=C\C1=CC=C(C=C1)C(C)C>>CC(C)C1=CC=C(\C=C\[C@H](C)B2OC(C)(C)C(C)(C)O2)C=C1,1295-35-8,221462-97-1,,,,7778-53-2,,,,,,,75-05-8,,,,,80
967,O=C(OC1=CC=CC=C1)C1=CC2=C(C=CC=C2)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC2=C(C=CC=C2)C=C1,1295-35-8,286014-37-7,,,,497-19-8,7647-14-5,,,,,,123-91-1,,,,,80
